Date,Name,Ticker,Open,High,Low,Close,Volume,Daily_Return,Target
2016-01-04,AXISBANK,AXISBANK.NS,438.03886025485787,438.03886025485787,425.5973464562693,427.79290771484375,5862854,-0.025561198840621024,0
2016-01-05,AXISBANK,AXISBANK.NS,429.2565848409614,429.2565848409614,423.1090256637138,425.89007568359375,5579449,-0.004448021453685169,0
2016-01-06,AXISBANK,AXISBANK.NS,428.6711352247032,428.6711352247032,419.5961604112129,420.27923583984375,5756267,-0.013174385044648185,0
2016-01-07,AXISBANK,AXISBANK.NS,414.7170712908522,414.86343606605567,397.1525835655925,399.34814453125,13787371,-0.049802820419541205,1
2016-01-08,AXISBANK,AXISBANK.NS,403.4953483378211,408.6183243445286,400.0800310000161,403.6905212402344,11307470,0.010873661912418342,1
2016-01-11,AXISBANK,AXISBANK.NS,400.0800274453379,413.1558077523448,397.5429286325268,407.1058349609375,10352347,0.00846022767691057,0
2016-01-12,AXISBANK,AXISBANK.NS,409.6429246142363,410.4723648150679,391.2978026367157,396.2744140625,13070476,-0.02660590924587658,1
2016-01-13,AXISBANK,AXISBANK.NS,400.0800690581181,401.4949982872015,382.9547024040204,396.8599243164063,15873927,0.0014775373658466595,0
2016-01-14,AXISBANK,AXISBANK.NS,385.24777692730765,392.2735843801256,379.34416897456174,381.1494140625,11776737,-0.03958704139997948,0
2016-01-15,AXISBANK,AXISBANK.NS,382.9546695586814,386.2724004763272,360.0720312695704,365.1950073242188,13178892,-0.04185866788625059,0
2016-01-18,AXISBANK,AXISBANK.NS,363.2433835652217,374.074824195539,357.8764564742647,364.17041015625,14117119,-0.002805616581332826,1
2016-01-19,AXISBANK,AXISBANK.NS,366.90267858917775,386.418778514134,366.90267858917775,383.4913635253906,14215698,0.05305470414482838,0
2016-01-20,AXISBANK,AXISBANK.NS,376.27040542510593,383.8816723408625,365.58532900567394,378.2220153808594,15605644,-0.013740461052605624,1
2016-01-21,AXISBANK,AXISBANK.NS,390.3220005449381,402.4707847235815,388.0776609534869,399.2506103515625,28200956,0.05559854824825017,1
2016-01-22,AXISBANK,AXISBANK.NS,409.2525610930749,417.3029513604892,404.5687095764418,413.88763427734375,15009103,0.03666124370578294,0
2016-01-25,AXISBANK,AXISBANK.NS,419.3522000755162,419.3522000755162,405.15424919232055,410.6675415039063,10252421,-0.007780113506072217,0
2016-01-27,AXISBANK,AXISBANK.NS,413.8388489487757,416.1807746675005,401.6412881437493,405.3493347167969,8648945,-0.012950151277195232,0
2016-01-28,AXISBANK,AXISBANK.NS,405.93482185490456,406.8130402732697,392.6638697999617,395.8352355957031,9370465,-0.02347135743479367,1
2016-01-29,AXISBANK,AXISBANK.NS,386.4187327119673,399.8848281523704,383.7352692903564,398.5187072753906,13667701,0.006779264295784682,0
2016-02-01,AXISBANK,AXISBANK.NS,400.0800098622299,400.4215475338064,384.9550338796334,389.6388854980469,10700914,-0.022282070114233,0
2016-02-02,AXISBANK,AXISBANK.NS,389.3461645087197,394.664313253916,379.1977992593205,381.442138671875,12131028,-0.02103677823555672,0
2016-02-03,AXISBANK,AXISBANK.NS,377.6365136197979,380.5639284540599,369.97643884763824,371.3425598144531,10077279,-0.02647735484230218,1
2016-02-04,AXISBANK,AXISBANK.NS,376.4167642524864,377.246204426382,364.31678867435227,373.4893493652344,11472602,0.005781156762246553,1
2016-02-05,AXISBANK,AXISBANK.NS,375.3921344274438,395.2009607977236,374.9530103370995,389.8828125,11677917,0.04389271919701909,1
2016-02-08,AXISBANK,AXISBANK.NS,391.297784642625,407.837690443814,391.297784642625,398.66510009765625,11996680,0.022525454613766094,0
2016-02-09,AXISBANK,AXISBANK.NS,391.2977871588531,396.0792254850033,386.4187623813113,390.2243957519531,6550274,-0.02117241851277052,0
2016-02-10,AXISBANK,AXISBANK.NS,388.2727310312548,388.3703174688709,376.0263924800344,384.0767822265625,10922352,-0.01575404713881179,0
2016-02-11,AXISBANK,AXISBANK.NS,383.3937269700527,387.1505816705218,364.2679455870109,368.0736083984375,8076824,-0.04166660045252335,1
2016-02-12,AXISBANK,AXISBANK.NS,379.9784487435813,386.36998915419895,369.927669480625,381.6373291015625,28434501,0.036850565739128927,1
2016-02-15,AXISBANK,AXISBANK.NS,386.0772423873938,409.838100098973,386.0772423873938,407.5449523925781,13964589,0.06788545384699773,0
2016-02-16,AXISBANK,AXISBANK.NS,410.61876564945845,412.277646196726,395.2010573010036,395.981689453125,12445006,-0.02837297547563422,0
2016-02-17,AXISBANK,AXISBANK.NS,397.0550009899179,397.0550009899179,385.198977615724,393.3469543457031,10197761,-0.006653679141226498,0
2016-02-18,AXISBANK,AXISBANK.NS,400.2752132219022,402.1292367211793,382.1252347054321,388.4191589355469,12069460,-0.012527859579727019,0
2016-02-19,AXISBANK,AXISBANK.NS,386.02844983148776,387.29698437339135,380.5639360755872,383.0034484863281,12915275,-0.013942953957421622,1
2016-02-22,AXISBANK,AXISBANK.NS,385.4429494173536,389.1022179244804,381.58850801149873,387.5409240722656,10284642,0.011847088071582856,0
2016-02-23,AXISBANK,AXISBANK.NS,388.2728128771853,388.2728128771853,373.9772752394004,375.831298828125,9955791,-0.030215196684510892,1
2016-02-24,AXISBANK,AXISBANK.NS,375.6849106773797,381.5397404541701,368.1224222156922,377.29498291015625,11983475,0.003894524183044812,0
2016-02-25,AXISBANK,AXISBANK.NS,376.7583226653524,378.4171733251694,368.3176152320786,369.0494689941406,9491615,-0.021854289851447883,1
2016-02-26,AXISBANK,AXISBANK.NS,375.6849156278039,380.8566700871022,372.9038654913416,377.0022583007813,9588881,0.021549385583229164,0
2016-02-29,AXISBANK,AXISBANK.NS,377.6365279694517,382.1740151791352,364.95106320562,366.6587219238281,82022905,-0.02743627166472007,1
2016-03-01,AXISBANK,AXISBANK.NS,370.9034311180193,383.6864806666628,370.9034311180193,382.5155029296875,12822550,0.043246703426718325,1
2016-03-02,AXISBANK,AXISBANK.NS,390.3219898614948,401.83647665072704,390.3219898614948,397.3965759277344,15332044,0.03890318924088754,1
2016-03-03,AXISBANK,AXISBANK.NS,401.397350344904,408.8622518512644,397.2501795325701,407.0570068359375,14677533,0.02430929578507457,0
2016-03-04,AXISBANK,AXISBANK.NS,408.0328389544168,408.0328389544168,399.3481807473943,405.983642578125,8992492,-0.0026368892803388944,0
2016-03-08,AXISBANK,AXISBANK.NS,405.5446058379664,412.8143359712157,398.9091132851708,401.7877502441406,6921273,-0.010335126576379139,1
2016-03-09,AXISBANK,AXISBANK.NS,399.10420773593694,408.0816248094043,397.64050037260216,406.7642822265625,8437253,0.012385972393130329,0
2016-03-10,AXISBANK,AXISBANK.NS,407.39853773509617,409.8380499371028,400.6654900133984,403.0074157714844,5631550,-0.009235979212613321,0
2016-03-11,AXISBANK,AXISBANK.NS,403.8368994799486,411.7409258237207,398.3723856015874,402.8122863769531,8348484,-0.0004841831363269211,1
2016-03-14,AXISBANK,AXISBANK.NS,407.4961374479969,412.0336243356394,403.1050153414004,405.3981628417969,6963673,0.006419557079805349,1
2016-03-15,AXISBANK,AXISBANK.NS,407.39856921850736,411.5457402824084,406.0324482356514,408.7159118652344,8188560,0.008183927130257507,1
2016-03-16,AXISBANK,AXISBANK.NS,408.8622987383361,416.0344715097542,401.05585866695975,414.3268127441406,8290044,0.013728119498211067,1
2016-03-17,AXISBANK,AXISBANK.NS,419.59616936140606,424.4751945865386,415.2050466587866,417.7909240722656,11080947,0.00836081861364879,1
2016-03-18,AXISBANK,AXISBANK.NS,419.54732876860135,427.0122302995743,418.7178886475594,425.5485229492188,6675930,0.018568136428955384,1
2016-03-21,AXISBANK,AXISBANK.NS,428.37834292777615,434.7210746567751,427.30495160241287,433.7452697753906,8910574,0.01926160328172477,0
2016-03-22,AXISBANK,AXISBANK.NS,436.18479176810376,436.7702806659148,423.7920575847116,430.5739135742188,8004834,-0.007311563772935403,0
2016-03-23,AXISBANK,AXISBANK.NS,428.6223315429688,430.5739414760045,424.5727468877605,426.9146728515625,5018310,-0.008498519318740794,0
2016-03-28,AXISBANK,AXISBANK.NS,427.2562668330059,427.98812065430974,409.642966999436,412.66796875,9200929,-0.03337131517734471,1
2016-03-29,AXISBANK,AXISBANK.NS,413.6437128950184,422.4259574566078,412.1800054680869,419.0594482421875,6674980,0.015488188995011587,1
2016-03-30,AXISBANK,AXISBANK.NS,422.8162668136546,434.9162718421734,421.64531875809695,433.5013427734375,9551121,0.03446263911201353,0
2016-03-31,AXISBANK,AXISBANK.NS,432.96471418716106,438.1364690594766,427.5977863924459,433.40380859375,12671936,-0.00022499164377087766,1
2016-04-01,AXISBANK,AXISBANK.NS,430.2324037397003,441.0638448228274,429.4029635624006,439.0146484375,8827751,0.012945986473804405,0
2016-04-04,AXISBANK,AXISBANK.NS,440.5758793591247,440.6246576887912,431.4033199418179,433.98919677734375,5347581,-0.011447116122531131,0
2016-04-05,AXISBANK,AXISBANK.NS,432.6719528839461,438.6243696402446,420.5719762290221,422.1332702636719,12100258,-0.027318483044531883,0
2016-04-06,AXISBANK,AXISBANK.NS,422.8162558369697,425.7436705686704,412.8630636167085,414.3755493164063,7457831,-0.018377421287879003,1
2016-04-07,AXISBANK,AXISBANK.NS,417.40057036363663,421.35256852787023,414.6195202803,416.3271789550781,5374072,0.004709808872389809,0
2016-04-08,AXISBANK,AXISBANK.NS,416.3759639880814,417.01023121913965,409.88683756029474,411.39935302734375,6881318,-0.011836426197546213,1
2016-04-11,AXISBANK,AXISBANK.NS,413.6437270058283,421.4501668824344,407.3985810603843,419.4009704589844,6221772,0.019449756964272202,1
2016-04-12,AXISBANK,AXISBANK.NS,420.0840305632798,425.8900819217709,419.010639163491,423.5481262207031,5586212,0.00988828365652128,1
2016-04-13,AXISBANK,AXISBANK.NS,429.402977889558,434.5259541342041,427.5001760090698,429.8421020507813,9091282,0.014860119642693181,1
2016-04-18,AXISBANK,AXISBANK.NS,434.1844737625512,435.2578355061839,426.817127685174,434.4772033691406,6674315,0.010783265055342772,1
2016-04-20,AXISBANK,AXISBANK.NS,435.3066008834884,449.5045512138988,433.598942194577,447.9920654296875,10775664,0.031106032619769852,1
2016-04-21,AXISBANK,AXISBANK.NS,452.57834564463184,461.3118122784549,451.7977135588041,456.6279602050781,11717618,0.01927689225278484,1
2016-04-22,AXISBANK,AXISBANK.NS,454.33479124221896,466.9226691570704,450.9194739129613,464.3367919921875,7323373,0.016882084451524282,0
2016-04-25,AXISBANK,AXISBANK.NS,462.5315681586639,465.8005208514913,453.749323193626,458.53076171875,7474910,-0.012503920373243216,1
2016-04-26,AXISBANK,AXISBANK.NS,458.7259370184006,473.16783912442935,452.4319828489999,468.5815734863281,12685893,0.021919601925733057,0
2016-04-27,AXISBANK,AXISBANK.NS,450.1387901104642,462.0436218458395,446.9674241738244,454.2371826171875,29544825,-0.030612366513723233,1
2016-04-28,AXISBANK,AXISBANK.NS,451.7976611165816,460.4335402924688,450.38273212365016,456.7254638671875,16457436,0.005477933875124963,1
2016-04-29,AXISBANK,AXISBANK.NS,455.45698358672377,465.8981089946629,453.7981031756364,460.9702758789063,10883473,0.009294012152896158,0
2016-05-02,AXISBANK,AXISBANK.NS,462.873055443995,467.4105422258376,457.115812549872,460.3847351074219,9439328,-0.0012702354189063625,0
2016-05-03,AXISBANK,AXISBANK.NS,462.4339610920486,463.5073524957744,455.0178374962755,459.1650085449219,8097969,-0.0026493636071912574,0
2016-05-04,AXISBANK,AXISBANK.NS,454.7251125510952,458.62833240131926,449.1142340163983,451.2610168457031,8777977,-0.01721383718734626,0
2016-05-05,AXISBANK,AXISBANK.NS,451.7976678890467,455.9936170398343,447.35776751369696,449.8948364257813,8736141,-0.003027472724037583,1
2016-05-06,AXISBANK,AXISBANK.NS,449.84609313505626,452.8222863948754,447.8944831865311,450.28521728515625,4804806,0.0008677158032670551,1
2016-05-09,AXISBANK,AXISBANK.NS,454.5299650296684,466.4347981493465,450.4803801647568,465.55657958984375,10228014,0.03391486488666251,1
2016-05-10,AXISBANK,AXISBANK.NS,467.4105766499349,477.1686262668438,466.5811364766568,476.14404296875,12131886,0.02274151809482272,1
2016-05-11,AXISBANK,AXISBANK.NS,470.9234637921505,487.2681963216951,468.630316257538,486.1460266113281,21878712,0.02100621396041391,0
2016-05-12,AXISBANK,AXISBANK.NS,486.5363588204659,494.63552807359855,478.7299191435365,480.6327209472656,13528266,-0.011340842796747519,0
2016-05-13,AXISBANK,AXISBANK.NS,481.7548787423973,484.1943909301161,474.7290717300865,478.7786560058594,7426191,-0.003857550392641018,0
2016-05-16,AXISBANK,AXISBANK.NS,480.096003047429,481.7060751505892,465.70288100484856,474.6802978515625,5809867,-0.008560026857685865,1
2016-05-17,AXISBANK,AXISBANK.NS,478.827490833575,493.2693918789837,478.4371450383992,491.1714172363281,8982435,0.03474152910791872,0
2016-05-18,AXISBANK,AXISBANK.NS,486.4387617999829,490.8298840228513,483.2673957501335,488.9758605957031,8241793,-0.004470041544719194,0
2016-05-19,AXISBANK,AXISBANK.NS,489.6100986025749,489.6100986025749,477.1685863809848,478.6322937011719,5989236,-0.021153532777528183,1
2016-05-20,AXISBANK,AXISBANK.NS,481.9989027320933,483.7065615213143,476.29043739514185,478.7299499511719,5012902,0.00020403188686834994,0
2016-05-23,AXISBANK,AXISBANK.NS,483.4137533255178,483.4137533255178,473.265388073191,474.7290954589844,4700955,-0.008357226224504188,1
2016-05-24,AXISBANK,AXISBANK.NS,471.55774239894185,479.07145243058585,470.33798621063625,477.1198425292969,4838908,0.0050360238990641015,1
2016-05-25,AXISBANK,AXISBANK.NS,482.04765324592114,490.8298979406849,481.4133859738069,490.0004577636719,7144175,0.0269966035495246,1
2016-05-26,AXISBANK,AXISBANK.NS,490.3419975324862,510.3459994218712,488.14643634950494,506.4427795410156,11207975,0.033555727381124,0
