Date,Close,Dividends,High,Low,Open,Stock Splits,Volume,Ticker,Name
2016-01-01,953.4437255859375,0.0,962.3610911623393,951.8062903470083,962.3610911623393,0.0,712262,TCS.NS,TCS
2016-01-04,934.9782104492188,0.0,952.4971754756549,933.577460042595,950.9780341571447,0.0,1870184,TCS.NS,TCS
2016-01-05,926.830078125,0.0,941.685774897135,923.6932493211156,941.0544210298422,0.0,2678020,TCS.NS,TCS
2016-01-06,939.7132568359375,0.0,941.5084834086377,927.3236310767701,927.3236310767701,0.0,2653228,TCS.NS,TCS
2016-01-07,935.6287231445312,0.0,940.2254477643062,931.1897887700976,935.1355082140386,0.0,3199580,TCS.NS,TCS
2016-01-08,946.0260009765625,0.0,949.8730785265418,936.122203828291,941.0543545333926,0.0,1907544,TCS.NS,TCS
2016-01-11,932.1174926757812,0.0,940.6599406005631,926.790769018857,940.0680824164604,0.0,2930228,TCS.NS,TCS
2016-01-12,918.189453125,0.0,933.1634520427165,908.1476077593064,932.2559165229195,0.0,3482594,TCS.NS,TCS
2016-01-13,899.30859375,0.0,918.1691569360864,889.7994651789967,914.2234364507574,0.0,4746092,TCS.NS,TCS
2016-01-14,899.1505737304688,0.0,907.0814120810148,887.7868823699253,896.8620371674845,0.0,2742052,TCS.NS,TCS
2016-01-15,892.1669921875,0.0,904.2408403557927,889.7600639034899,903.1163676967336,0.0,3269408,TCS.NS,TCS
2016-01-18,898.6969604492188,0.0,904.3196119696404,891.7328025370517,892.5219466100933,0.0,2213922,TCS.NS,TCS
2016-01-19,899.3482055664062,0.0,907.5158287590216,895.0079124723413,898.4406704714314,0.0,967910,TCS.NS,TCS
2016-01-20,899.6638793945312,0.0,901.5972441427559,885.0252160228454,897.1780559103289,0.0,1615954,TCS.NS,TCS
2016-01-21,891.7139282226562,2.75,905.7155188093246,888.2530735444801,903.7774788151562,0.0,2675536,TCS.NS,TCS
2016-01-22,908.0292358398438,0.0,910.521070108887,893.8891747786331,899.0310151645278,0.0,1343178,TCS.NS,TCS
2016-01-25,911.5491943359375,0.0,925.1355545948525,906.3480647088945,910.4614975530662,0.0,1397560,TCS.NS,TCS
2016-01-27,917.5218505859375,0.0,921.5561982850882,902.5511461365696,910.501260932785,0.0,1626986,TCS.NS,TCS
2016-01-28,922.0506591796875,0.0,929.0514536148759,912.8942662648412,915.8409171454019,0.0,3106660,TCS.NS,TCS
2016-01-29,945.821533203125,0.0,949.2625907819126,923.573191231674,932.927344386077,0.0,2235744,TCS.NS,TCS
2016-02-01,950.330810546875,0.0,954.3849542211005,933.0463343900533,945.7427644246981,0.0,1495274,TCS.NS,TCS
2016-02-02,948.5111083984375,0.0,962.3149296348489,941.2333707620288,952.8223039417801,0.0,1475588,TCS.NS,TCS
2016-02-03,955.7095336914062,0.0,961.0886295814191,933.5600767509591,944.318365094954,0.0,1308692,TCS.NS,TCS
2016-02-04,957.1929321289062,0.0,965.0836583009878,950.0536669012183,957.9245974560292,0.0,1250046,TCS.NS,TCS
2016-02-05,957.9446411132812,0.0,965.0641125671384,952.466661294137,952.466661294137,0.0,1402996,TCS.NS,TCS
2016-02-08,934.6082153320312,0.0,954.0285820733488,928.2995944524455,949.2624740885681,0.0,1063658,TCS.NS,TCS
