Date,Close,Dividends,High,Low,Open,Stock Splits,Volume,Ticker,Name
2016-01-01,171.2510528564453,0.0,173.44895870490222,169.4878510971024,173.3903502671572,0.0,68960,TRENT.NS,TRENT
2016-01-04,166.86990356445312,0.0,172.70657097322098,164.4082446887619,172.70657097322098,0.0,107390,TRENT.NS,TRENT
2016-01-05,164.2763671875,0.0,167.04084613738138,163.1432210281947,166.94315546983663,0.0,57600,TRENT.NS,TRENT
2016-01-06,161.47772216796875,0.0,164.21778636449227,159.45565617818374,164.21289735864195,0.0,657670,TRENT.NS,TRENT
2016-01-07,158.86949157714844,0.0,161.84398862448197,157.56540930155194,160.20289297305695,0.0,95320,TRENT.NS,TRENT
2016-01-08,167.1971435546875,0.0,168.99453853753477,160.00754871779537,160.7890293337516,0.0,85500,TRENT.NS,TRENT
2016-01-11,166.43521118164062,0.0,167.7246415835178,163.62188680590333,164.60362289649993,0.0,39990,TRENT.NS,TRENT
2016-01-12,163.1676788330078,0.0,166.74294323252698,161.4875004235782,165.30697662789234,0.0,20090,TRENT.NS,TRENT
2016-01-13,162.56689453125,0.0,164.98459709477223,156.979327860202,162.73784575688862,0.0,64460,TRENT.NS,TRENT
2016-01-14,159.78289794921875,0.0,161.39468980942343,158.26389285663362,161.39468980942343,0.0,91860,TRENT.NS,TRENT
2016-01-15,158.7376708984375,0.0,160.6913653094952,156.2955528846154,159.61195332092734,0.0,131780,TRENT.NS,TRENT
2016-01-18,155.6361541748047,0.0,158.33226158817138,152.04623826385657,156.58369701131355,0.0,67120,TRENT.NS,TRENT
2016-01-19,158.82553100585938,0.0,159.22604180489733,153.66289165590808,155.32354328011417,0.0,36100,TRENT.NS,TRENT
2016-01-20,156.00733947753906,0.0,158.2492013750251,151.70920407713893,158.2492013750251,0.0,48240,TRENT.NS,TRENT
2016-01-21,157.50680541992188,0.0,158.60086921912955,154.34181597942657,156.29550985258388,0.0,31530,TRENT.NS,TRENT
2016-01-22,158.2003631591797,0.0,159.95869067904204,156.69113638540253,157.2723615226001,0.0,57750,TRENT.NS,TRENT
2016-01-25,154.4053192138672,0.0,160.00753720175675,153.46753956111283,160.00753720175675,0.0,33770,TRENT.NS,TRENT
2016-01-27,152.7349090576172,0.0,155.09400291813427,148.9154486021411,155.09400291813427,0.0,61600,TRENT.NS,TRENT
2016-01-28,151.8166961669922,0.0,155.22100914617457,150.43935298729164,152.68121545082568,0.0,22650,TRENT.NS,TRENT
2016-01-29,152.17811584472656,0.0,153.3600923860719,149.65784875677616,150.53213100894658,0.0,51270,TRENT.NS,TRENT
2016-02-01,151.45037841796875,0.0,153.94134167828668,150.97173284501488,153.80458367094204,0.0,24190,TRENT.NS,TRENT
2016-02-02,149.13525390625,0.0,153.94134013762584,147.562529384774,153.94134013762584,0.0,23350,TRENT.NS,TRENT
2016-02-03,144.881103515625,0.0,148.47589427192247,143.5965469859378,147.5674334762463,0.0,20110,TRENT.NS,TRENT
2016-02-04,144.5977783203125,0.0,147.50390425036022,143.3034589627924,146.46844876434415,0.0,28660,TRENT.NS,TRENT
2016-02-05,144.23635864257812,0.0,148.96918407666732,141.05184243419933,147.93372852632652,0.0,1767010,TRENT.NS,TRENT
2016-02-08,145.66253662109375,0.0,148.9642691379517,143.98723279314729,146.46843236437041,0.0,26060,TRENT.NS,TRENT
2016-02-09,143.68443298339844,0.0,146.32680611543194,141.28139752098028,144.66616906557726,0.0,22500,TRENT.NS,TRENT
2016-02-10,143.9432830810547,0.0,146.03373502953843,141.84306802871663,143.498815914899,0.0,24850,TRENT.NS,TRENT
2016-02-11,139.34237670898438,0.0,143.88959935300846,135.00028363531155,143.88959935300846,0.0,56560,TRENT.NS,TRENT
2016-02-12,138.8099822998047,0.0,148.90079997513155,132.36278531840398,139.29840586186523,0.0,146070,TRENT.NS,TRENT
2016-02-15,141.80401611328125,0.0,142.61969007728254,136.28483543893097,136.28483543893097,0.0,1552690,TRENT.NS,TRENT
2016-02-16,136.9930419921875,0.0,142.61478688913044,135.78174622819918,140.86134814196632,0.0,12140,TRENT.NS,TRENT
2016-02-17,138.4241180419922,0.0,141.64282740011365,131.78155487936888,137.25190452047127,0.0,44810,TRENT.NS,TRENT
2016-02-18,139.6744842529297,0.0,141.05671635152962,136.56322860062724,137.97965392530838,0.0,22110,TRENT.NS,TRENT
2016-02-19,141.18370056152344,0.0,143.20578107554144,139.01509895467927,143.20578107554144,0.0,8660,TRENT.NS,TRENT
2016-02-22,139.38140869140625,0.0,142.13123531975816,138.8099615562739,141.25207900163056,0.0,6490,TRENT.NS,TRENT
2016-02-23,143.42068481445312,0.0,146.62474180702984,135.09794413592948,141.54512544296693,0.0,85610,TRENT.NS,TRENT
2016-02-24,141.95545959472656,0.0,143.10324327049352,139.49380017655884,141.6477503042672,0.0,20740,TRENT.NS,TRENT
2016-02-25,141.51583862304688,0.0,142.42431420268878,138.448539238226,140.68552750778736,0.0,179620,TRENT.NS,TRENT
