Date,Close,Dividends,High,Low,Open,Stock Splits,Volume,Ticker,Name
2016-01-01,735.1358642578125,0.0,736.1622821944198,725.6415636014252,729.3195655580838,0.0,1127733,LT.NS,LT
2016-01-04,716.17578125,0.0,735.563494752488,714.6646848872534,733.3110762839893,0.0,2767263,LT.NS,LT
2016-01-05,716.7175903320312,0.0,723.6173159876755,714.2085802006017,720.0818878746804,0.0,2470134,LT.NS,LT
2016-01-06,705.284423828125,0.0,718.3711076881008,704.2295016350123,717.9149335839082,0.0,2728635,LT.NS,LT
2016-01-07,687.921142578125,0.0,700.4376367319269,684.2716970078026,700.3235670863914,0.0,4689760,LT.NS,LT
2016-01-08,672.3538208007812,0.0,693.9083855227473,670.015889475123,692.8819677348866,0.0,5356012,LT.NS,LT
2016-01-11,669.0751342773438,0.0,675.6612594845168,652.9376996915527,662.603078710204,0.0,4304283,LT.NS,LT
2016-01-12,672.3823852539062,0.0,684.2716256315675,669.0180880454578,676.4880567723213,0.0,4095195,LT.NS,LT
2016-01-13,659.609375,0.0,680.8502900126199,643.2723580744681,680.8502900126199,0.0,5619939,LT.NS,LT
2016-01-14,647.0073852539062,0.0,658.6114783315384,633.0082995813497,646.8648112549365,0.0,5099718,LT.NS,LT
2016-01-15,631.7538452148438,0.0,650.9134742755732,627.249059867567,650.0011259029068,0.0,3987867,LT.NS,LT
2016-01-18,617.8687744140625,0.0,632.951286643169,612.4231368060933,630.670363703788,0.0,4166632,LT.NS,LT
2016-01-19,640.3357543945312,0.0,645.7813921020962,609.6290421526603,618.2964555104152,0.0,4372536,LT.NS,LT
2016-01-20,636.4296264648438,0.0,640.0790716884031,614.333372417105,627.7907179932872,0.0,5856754,LT.NS,LT
2016-01-21,628.7885131835938,0.0,648.6894059214454,622.1738851722191,644.3556481169085,0.0,3802062,LT.NS,LT
2016-01-22,651.3125,0.0,652.9091093096113,633.1222841423083,636.3155549673089,0.0,3694869,LT.NS,LT
2016-01-25,635.3176879882812,0.0,660.2366039878153,632.3239996337414,656.3305151838425,0.0,2472816,LT.NS,LT
2016-01-27,631.6968383789062,0.0,639.7940607249674,625.9090435381172,639.7940607249674,0.0,2618145,LT.NS,LT
