Date,Name,Ticker,Open,High,Low,Close,Volume,Daily_Return,Target
2016-01-04,LT,LT.NS,733.3110762839893,735.563494752488,714.6646848872534,716.17578125,2767263,-0.025791263805302833,1
2016-01-05,LT,LT.NS,720.0818878746804,723.6173159876755,714.2085802006017,716.7175903320312,2470134,0.0007565308632548895,0
2016-01-06,LT,LT.NS,717.9149335839082,718.3711076881008,704.2295016350123,705.284423828125,2728635,-0.015952122088435994,0
2016-01-07,LT,LT.NS,700.3235670863914,700.4376367319269,684.2716970078026,687.921142578125,4689760,-0.024618835555386354,0
2016-01-08,LT,LT.NS,692.8819677348866,693.9083855227473,670.015889475123,672.3538208007812,5356012,-0.022629514945567752,0
2016-01-11,LT,LT.NS,662.603078710204,675.6612594845168,652.9376996915527,669.0751342773438,4304283,-0.004876430269307508,1
2016-01-12,LT,LT.NS,676.4880567723213,684.2716256315675,669.0180880454578,672.3823852539062,4095195,0.00494301881377579,0
2016-01-13,LT,LT.NS,680.8502900126199,680.8502900126199,643.2723580744681,659.609375,5619939,-0.018996646155569508,0
2016-01-14,LT,LT.NS,646.8648112549365,658.6114783315384,633.0082995813497,647.0073852539062,5099718,-0.019105231404713985,0
2016-01-15,LT,LT.NS,650.0011259029068,650.9134742755732,627.249059867567,631.7538452148438,3987867,-0.023575526936337132,0
2016-01-18,LT,LT.NS,630.670363703788,632.951286643169,612.4231368060933,617.8687744140625,4166632,-0.021978609083193268,1
2016-01-19,LT,LT.NS,618.2964555104152,645.7813921020962,609.6290421526603,640.3357543945312,4372536,0.036362057625868305,0
2016-01-20,LT,LT.NS,627.7907179932872,640.0790716884031,614.333372417105,636.4296264648438,5856754,-0.006100124665662232,0
2016-01-21,LT,LT.NS,644.3556481169085,648.6894059214454,622.1738851722191,628.7885131835938,3802062,-0.01200621869804186,1
2016-01-22,LT,LT.NS,636.3155549673089,652.9091093096113,633.1222841423083,651.3125,3694869,0.0358212440974246,0
2016-01-25,LT,LT.NS,656.3305151838425,660.2366039878153,632.3239996337414,635.3176879882812,2472816,-0.02455781519887723,0
2016-01-27,LT,LT.NS,639.7940607249674,639.7940607249674,625.9090435381172,631.6968383789062,2618145,-0.005699274044833169,0
2016-01-28,LT,LT.NS,627.8192690180682,629.2448524259416,610.1422331424245,612.708251953125,5794726,-0.030059650883342615,1
2016-01-29,LT,LT.NS,612.4231076719635,632.3810127733124,610.2562544752359,628.1898803710938,4848987,0.025267536986189,1
2016-02-01,LT,LT.NS,641.5046845659247,660.8638947428582,633.0082974887978,639.822509765625,7053951,0.018517696253972593,0
2016-02-02,LT,LT.NS,640.9344436047191,652.9091977694342,633.5215353542286,639.7369995117188,4505643,-0.00013364683580385783,0
2016-02-03,LT,LT.NS,631.1265412299041,638.6535713084301,622.8582934162212,632.2670288085938,3731595,-0.011676627596694411,1
2016-02-04,LT,LT.NS,638.0833349926276,655.6748053289243,637.6271608381227,647.6061401367188,5956549,0.024260495374919477,1
2016-02-05,LT,LT.NS,651.084464194457,656.9007625887216,642.3884948572189,650.0010375976562,4000879,0.003698077137489708,0
2016-02-08,LT,LT.NS,650.628240343596,660.2365571952057,638.8815748188651,644.5267944335938,2539246,-0.008421899116184184,0
2016-02-09,LT,LT.NS,635.8023655274015,643.1868211537184,628.6175448105929,635.34619140625,2523124,-0.014243943163622208,1
2016-02-10,LT,LT.NS,631.639767095761,644.3557909871108,628.9596787512666,638.9956665039062,3203877,0.00574407330526161,0
2016-02-11,LT,LT.NS,637.9122297756534,641.6472403428105,615.2742359224112,622.915283203125,4395021,-0.025165089755241676,0
2016-02-12,LT,LT.NS,627.0208410143504,628.6745112466534,579.3784220338225,600.8189697265625,6160240,-0.03547242148714014,1
2016-02-15,LT,LT.NS,611.4537370907843,658.4404058139378,607.0345173471597,655.418212890625,5939226,0.09087469922747449,0
2016-02-16,LT,LT.NS,660.2651862496632,660.2651862496632,626.8498797225412,629.5299682617188,3548740,-0.039498817884126236,1
2016-02-17,LT,LT.NS,630.4422199168187,646.4655833563736,617.0704402494911,640.050537109375,3479412,0.016711783994503016,1
2016-02-18,LT,LT.NS,646.8648812878534,669.9875568705863,646.0665503364471,655.5608520507812,5457168,0.024232953559346404,1
2016-02-19,LT,LT.NS,653.5649046723038,666.537571427603,645.154083482484,656.04541015625,3036894,0.0007391504601790277,0
2016-02-22,LT,LT.NS,655.7604329007139,666.1670307775951,650.1722206685398,655.6178588867188,2054481,-0.0006517098708600511,0
2016-02-23,LT,LT.NS,658.7539057838748,659.1815754798596,641.561552681821,644.4412231445312,2045679,-0.017047485193838585,0
2016-02-24,LT,LT.NS,639.7940883703926,644.3558826502474,632.9513708477147,634.6050415039062,1816150,-0.015263116770571683,0
2016-02-25,LT,LT.NS,637.5129712553779,638.6534586328552,616.9848249300981,619.5223388671875,2655282,-0.023767070304035576,1
2016-02-26,LT,LT.NS,622.9722600037177,637.2279359275129,622.8582425786258,633.3218994140625,2277972,0.022274516480080164,0
2016-02-29,LT,LT.NS,635.2322369769308,640.649370460067,600.4769129884705,613.5635986328125,5500993,-0.031197880255727783,1
2016-03-01,LT,LT.NS,619.8361074179111,643.7856159557871,616.4147490553573,640.9059448242188,3647113,0.04456318179946206,1
2016-03-02,LT,LT.NS,651.7687098989114,656.2734945271886,646.1804986995691,648.8605346679688,3652203,0.012411477702756635,1
2016-03-03,LT,LT.NS,655.1329130512478,690.6579993238155,646.8931198727975,688.320068359375,5552958,0.060813582554528844,0
2016-03-04,LT,LT.NS,692.825031769535,697.9285646844933,676.8586761869104,680.3941040039062,3438969,-0.01151494009808618,0
2016-03-08,LT,LT.NS,684.8418553976301,691.1143277691858,668.9895700217809,677.1152954101562,3022782,-0.004818984430428275,1
2016-03-09,LT,LT.NS,674.2356770028673,695.6761752482481,671.7266669766846,691.5990600585938,3121141,0.021390396505020837,0
2016-03-10,LT,LT.NS,692.2549392828668,696.5316379444286,673.5800391959784,676.3741455078125,2932767,-0.02201407640648234,0
2016-03-11,LT,LT.NS,677.9707469419254,685.4121601835253,667.9062015988985,676.0889892578125,2996377,-0.0004215954318980142,0
2016-03-14,LT,LT.NS,682.5610373461242,688.0637363222962,671.5556915995691,675.2621459960938,2726301,-0.0012229799255072393,0
2016-03-15,LT,LT.NS,677.8280275321633,683.0455774315701,670.3295549710631,673.2947387695312,2444158,-0.0029135458550846316,1
2016-03-16,LT,LT.NS,676.8586867508074,679.5387750642375,664.2566804382606,674.6918334960938,2704711,0.002075012095172024,1
2016-03-17,LT,LT.NS,683.1312000471455,687.1227497829535,675.4046397918542,680.422607421875,3872653,0.008493913281987897,1
2016-03-18,LT,LT.NS,683.7014192016894,685.9823421469158,678.6264426520933,683.8724975585938,2566830,0.005070216802158356,1
2016-03-21,LT,LT.NS,684.8418618509122,702.8324961827021,681.0498427123965,700.323486328125,3575446,0.024055637312892175,1
2016-03-22,LT,LT.NS,703.6593713679864,709.9318441553829,696.8166547978141,705.5410766601562,2979816,0.007450257536538718,1
2016-03-23,LT,LT.NS,707.0806935715699,712.2127307373172,701.5494909988267,708.5347290039062,2438136,0.00424305889874077,0
2016-03-28,LT,LT.NS,707.6509635559977,710.6161478745303,683.1597668768096,687.8926391601562,3717456,-0.029133490566891074,0
2016-03-29,LT,LT.NS,688.8334334315566,693.4237835256422,678.5693588330444,680.82177734375,2703178,-0.010279019448498516,1
2016-03-30,LT,LT.NS,688.8334133326891,702.4618370179373,685.1269594599681,700.2664794921875,2874000,0.028560634802696327,0
2016-03-31,LT,LT.NS,699.0689925972324,701.3784197864662,690.8292495737192,693.79443359375,4945963,-0.00924226146470819,1
2016-04-01,LT,LT.NS,691.1144395872872,711.8136696299455,691.1144395872872,705.88330078125,2539944,0.017424278146599637,0
2016-04-04,LT,LT.NS,707.0237307491284,712.7830211812665,696.5886288289015,704.71435546875,1740162,-0.0016560036357372576,0
2016-04-05,LT,LT.NS,700.4662121472787,704.0871537249732,678.5979886611773,681.5061645507812,3151113,-0.03293276309453286,1
2016-04-06,LT,LT.NS,683.7584227841854,692.8250006761538,674.2926272890624,691.02880859375,2583834,0.013972938967097503,0
2016-04-07,LT,LT.NS,688.8334996457337,689.9454829320885,671.612689562629,674.5208129882812,2707579,-0.023889012151407485,1
2016-04-08,LT,LT.NS,675.1479885171391,682.5609485516238,673.4373094480874,679.8523559570312,1565038,0.007904193415663618,1
2016-04-11,LT,LT.NS,681.9906297598505,693.3381295223746,676.0603145905059,691.8840942382812,2529934,0.01769757532767957,1
2016-04-12,LT,LT.NS,692.824988982815,704.17248943721,688.2917001133426,697.044677734375,2837052,0.007458739894541377,1
2016-04-13,LT,LT.NS,704.7997988790518,714.4936298435832,700.8652577773317,704.1725463867188,4955905,0.010225841872161912,1
2016-04-18,LT,LT.NS,703.1460905484848,716.7460097290781,689.4321539422261,714.4935913085938,2644515,0.01465698283018102,1
2016-04-20,LT,LT.NS,716.7747007965982,723.0186704459107,711.6426623660735,721.8782348632812,2522848,0.01033549306042425,0
2016-04-21,LT,LT.NS,724.0163357889978,727.0385282003546,710.5304873541372,713.8948364257812,1723543,-0.01105920368829516,1
2016-04-22,LT,LT.NS,712.7829154687144,723.6172334502752,707.9360263290481,721.3933715820312,2008374,0.010503697146476698,1
2016-04-25,LT,LT.NS,724.1874172717768,728.5211232234732,716.8314666897901,721.6213989257812,2128689,0.00031609292895207197,1
2016-04-26,LT,LT.NS,719.1125200375417,731.8571010221896,718.68485023545,730.4600219726562,1877685,0.012248282908506214,0
2016-04-27,LT,LT.NS,730.4600016152357,734.8792735156168,724.7862247029095,727.865478515625,1557685,-0.003551930809333692,0
2016-04-28,LT,LT.NS,728.1792456914242,731.5435960673559,714.721896393494,718.2288208007812,2789970,-0.013239613636432224,0
2016-04-29,LT,LT.NS,718.5707816701282,721.9636357325837,710.2169683371242,715.4060668945312,1689373,-0.003930159615570417,0
2016-05-02,LT,LT.NS,710.5020918043101,716.2043208399591,704.7998105628764,713.2106323242188,1344315,-0.0030687950129393293,1
2016-05-03,LT,LT.NS,716.2043262927251,731.6860040583218,709.9318534234424,713.581298828125,2525149,0.000519715336685822,0
2016-05-04,LT,LT.NS,711.1007126950585,717.2876717883516,707.0806588771013,710.9581909179688,1644345,-0.0036759762545123253,1
2016-05-05,LT,LT.NS,709.6466836694702,731.3152667642626,709.475605329656,726.3828125,2821255,0.02169553959581716,0
2016-05-06,LT,LT.NS,724.7576410164353,725.5559717922531,715.0638109021444,718.7417602539062,1610382,-0.010519318621809659,1
2016-05-09,LT,LT.NS,720.7660730003781,739.5264803088539,720.3098989133015,738.1864624023438,2788513,0.02705380878602126,1
2016-05-10,LT,LT.NS,738.4431741276001,754.238452443868,734.4516241123791,752.7273559570312,3676146,0.01969813088601735,1
2016-05-11,LT,LT.NS,741.2086957479371,760.6819218211253,738.4430945125054,757.1180419921875,4603557,0.0058330363582626,0
2016-05-12,LT,LT.NS,755.6069516627152,764.0462772174197,747.7093132934093,750.4749145507812,1553274,-0.008774229476722462,0
2016-05-13,LT,LT.NS,746.9965996659051,749.8477665959772,730.1464505646164,733.5963134765625,2103742,-0.022490559973376234,0
2016-05-16,LT,LT.NS,736.6183653642636,739.0133054500293,723.4746209389108,731.742919921875,2410951,-0.0025264488392862106,1
2016-05-17,LT,LT.NS,735.0218030090625,746.4263656703437,732.541349523544,736.2192993164062,2223565,0.006117420849127031,1
2016-05-18,LT,LT.NS,732.968986501853,748.251028783897,728.2075580503135,746.9110107421875,2603508,0.014522454702978749,0
2016-05-19,LT,LT.NS,743.575199884871,745.8561228612989,718.5137603262161,721.963623046875,2005083,-0.03340074966966,0
2016-05-20,LT,LT.NS,725.3279848427013,729.7187525098739,713.4102390947334,715.691162109375,1672558,-0.008688056762511942,0
2016-05-23,LT,LT.NS,720.5666042893477,721.8211093301327,705.9402658057176,707.7650146484375,2198760,-0.011074815340148314,1
2016-05-24,LT,LT.NS,707.7650144234086,711.9847037036557,697.5579479450004,708.3067016601562,1858491,0.0007653486687071442,1
2016-05-25,LT,LT.NS,718.4851949103596,740.524439670677,713.3816621603446,736.5043334960938,3721570,0.039809918175059966,1
2016-05-26,LT,LT.NS,800.5978647280164,846.7291943593146,792.61471253864,840.5992431640625,20691907,0.14133645239240256,1
2016-05-27,LT,LT.NS,840.5136116287924,848.1261016641643,827.9686152085548,841.0267944335938,5885740,0.0005086267600264982,1
2016-05-30,LT,LT.NS,838.175802534446,853.3153239543586,836.0374535261471,847.9837036132812,3487939,0.008271923350994692,0
2016-05-31,LT,LT.NS,847.4704578971782,847.9836929762038,836.6361911948933,840.257080078125,3809605,-0.009111759462160585,0
